product_url,breadcrumb,image_url,brand,product_name,listing_price,offer_price,discount,product_id_text,sizes,description,other_images
https://www.mytheresa.com/int/en/men/valentino-garavani-vlogo-stud-leather-loafers-black-p00734281,"['Men', 'Designers', 'Valentino Garavani', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/13/P00734281.jpg,Valentino Garavani,VLogo Stud Sign leather loafers,€ 749,,,P00734281,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","From Valentino Garavani's latest collection, the VLogo loafers with maxi stud detailing add glamour to a classic style. Made with smooth leather uppers, the pair sit atop durable rubber soles.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/13/P00734281_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/e1/P00734291.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/e1/P00734291_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/cd/P00734257.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/cd/P00734257_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a4/P00734300.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a4/P00734300_b1.jpg']"
https://www.mytheresa.com/int/en/men/balenciaga-speed-2-0-sneakers-beige-p00741992,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/aa/P00741992.jpg,Balenciaga,Speed 2.0 sneakers,€ 795,,,P00741992,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Balenciaga's Speed sneakers are instantly recognizable because of their thick, fragmented and ultra-articulated rubber soles. They have knit uppers with logo lettering in neutral beige.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/aa/P00741992_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f5/P00765212.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f5/P00765212_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f8/P00730969.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f8/P00730969_b2.jpg']"
https://www.mytheresa.com/int/en/men/gucci-run-printed-leather-sneakers-white-p00737656,"['Men', 'Designers', 'Gucci', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/d2/P00737656.jpg,Gucci,Run printed leather sneakers,€ 749,,,P00737656,"['UK_ 5 / EU 39', 'UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']",Gucci revamps its Run sneakers with this leather iteration featuring red-and-blue monogram printed details. The style is set on rubber soles that ensure a confident stride and has a lace-up front.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d2/P00737656_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/61/P00746513.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/61/P00746513_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/84/P00674106.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/84/P00674106_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ac/P00737604.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ac/P00737604_b1.jpg']"
https://www.mytheresa.com/int/en/men/berluti-fast-track-leather-derby-sneakers-brown-p00677098,"['Men', 'Designers', 'Berluti', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/ad/P00677098.jpg,Berluti,Fast Track leather derby sneakers,"€ 1,195",,,P00677098,"['UK_ 5 / EU 39', 'UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46']","The Fast Track sneakers from Berluti are a unique blend of formal and casual shoe styles. Made in Italy from Venezia leather with subtle detailing, the derby style uppers are set atop rubber soles.",[]
https://www.mytheresa.com/int/en/men/christian-louboutin-fun-louis-junior-suede-sneakers-blue-p00734021,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/ca/P00734021.jpg,Christian Louboutin,Fun Louis Junior suede sneakers,€ 669,,,P00734021,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","The Louis Junior sneakers from Christian Louboutin add an elegant edge to the standard low-top. Designed with smooth suede uppers, theyâre complete with logo detailing at the heels and the brand's signature red soles.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ca/P00734021_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/30/P00725140.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/30/P00725140_b1.jpg']"
https://www.mytheresa.com/int/en/men/loewe-flow-runner-suede-trimmed-sneakers-multicoloured-p00753116,"['Men', 'Designers', 'Loewe', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/aa/P00753116.jpg,Loewe,Flow Runner suede-trimmed sneakers,€ 549,,,P00753116,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Crafted with soft suede trims, the Flow Runner sneakers from Loewe are made in a round-toe lace-up silhouette. They feature the brand's Anagram logo on the sides, slightly padded ankles, and gum rubber soles.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/aa/P00753116_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/07/P00697515.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/07/P00697515_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c9/P00753126.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c9/P00753126_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ae/P00753132.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ae/P00753132_b1.jpg']"
https://www.mytheresa.com/int/en/men/balenciaga-track-led-sneakers-multicoloured-p00766847,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/f0/P00766847.jpg,Balenciaga,Track LED sneakers,"€ 1,290",,,P00766847,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Balenciaga's Track LED sneakers are a statement-making piece with light-up LED soles. Arriving in a white-grey-azure palette, the style is made of multi-layered faux leather and mesh uppers, and features a double lace-up design.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f0/P00766847_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/27/P00726411.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/27/P00726411_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ee/P00765217.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ee/P00765217_b1.jpg']"
https://www.mytheresa.com/int/en/men/givenchy-tk-360-knit-sneakers-black-p00772569,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/f6/P00772569.jpg,Givenchy,TK-360 knit sneakers,€ 820,,,P00772569,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47', 'EU_ 48 / EU 48']",The TK-360 sneakers from Givenchy are knitted from technical mesh and set atop contemporary rubber soles for an artful silhouette. The innovative design can be worn with or without laces and feature logo signatures.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f6/P00772569_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/da/P00758696.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/da/P00758696_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f0/P00687013.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f0/P00687013_b1.jpg']"
https://www.mytheresa.com/int/en/men/givenchy-g4-leather-low-top-sneakers-multicoloured-p00766876,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/3c/P00766876.jpg,Givenchy,G4 leather low-top sneakers,€ 650,,,P00766876,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']",The G4 sneakers from Givenchy are made from leather in a low-top lace-up style with grained leather insets at the back. They feature debossed 4G emblems at the sides in contrast tones.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/3c/P00766876_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d7/P00687254.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d7/P00687254_b1.jpg']"
https://www.mytheresa.com/int/en/men/saint-laurent-wyatt-suede-chelsea-boots-brown-p00709518,"['Men', 'Designers', 'Saint Laurent', 'Shoes', 'Boots', 'Chelsea boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/f0/P00709518.jpg,Saint Laurent,Wyatt suede Chelsea boots,€ 825,,,P00709518,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","These brown suede ankle boots from Saint Laurent offer ultimate style and comfort in a slim silhouette, and feature elastic side panels and leather soles.",[]
https://www.mytheresa.com/int/en/men/loro-piana-modular-walk-suede-and-leather-sneakers-grey-p00770917,"['Men', 'Designers', 'Loro Piana', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/e1/P00770917.jpg,Loro Piana,Modular Walk suede and leather sneakers,€ 715,,,P00770917,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 40.5 / EU 40.5', 'EU_ 41 / EU 41', 'EU_ 41.5 / EU 41.5', 'EU_ 42 / EU 42', 'EU_ 42.5 / EU 42.5', 'EU_ 43 / EU 43', 'EU_ 43.5 / EU 43.5', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","The Modular Walk sneakers from Loro Piana are expertly crafted from the brandâs Wind microfiber thatâs lightweight, crease-resistant, and soft. Treated with Storm SystemÂ® for a waterproof finish, they have suede and leather trims.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/e1/P00770917_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/14/P00770909.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/14/P00770909_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/23/P00670506.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/23/P00670506_b1.jpg']"
https://www.mytheresa.com/int/en/men/balenciaga-x-adidas-triple-s-sneakers-white-p00765715,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/b1/P00765715.jpg,Balenciaga,x Adidas Triple S sneakers,€ 995,,,P00765715,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Step out in style in the Triple S hybrid sneakers from the Balenciaga x Adidas collaboration. Presented in a label-signature chunky silhouette, the pair sit atop logo-embossed rubber soles and are detailed with a signature stripe motif.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b1/P00765715_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f8/P00486724.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f8/P00486724_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d4/P00631811.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d4/P00631811_b1.jpg']"
https://www.mytheresa.com/int/en/men/alexander-mcqueen-sprint-suede-trimmed-sneakers-green-p00745706,"['Men', 'Designers', 'Alexander McQueen', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/06/P00745706.jpg,Alexander McQueen,Sprint Runner suede-trimmed sneakers,€ 549,,,P00745706,"['EU_ 40 / EU 40', 'EU_ 40.5 / EU 40.5', 'EU_ 41 / EU 41', 'EU_ 41.5 / EU 41.5', 'EU_ 42 / EU 42', 'EU_ 42.5 / EU 42.5', 'EU_ 43 / EU 43', 'EU_ 43.5 / EU 43.5', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']","An Alexander McQueen signature, the Sprint Runner sneakers are ideal for daily terrain. Trimmed with suede, they're made from a green technical fabric with a white Seal logo on the sides, and sit on wide, lightweight, and flexible soles.",[]
https://www.mytheresa.com/int/en/men/alexander-mcqueen-tread-slick-leather-platform-sneakers-black-p00745698,"['Men', 'Designers', 'Alexander McQueen', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/fc/P00745698.jpg,Alexander McQueen,Tread Slick leather platform sneakers,€ 715,,,P00745698,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']","With an oversized rubber sole and black leather uppers, these Alexander McQueen sneakers have a lace-up design, debossed rubber logo on the sides and branding on the pull-tab.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/fc/P00745698_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/6f/P00745676.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/6f/P00745676_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/8f/P00745675.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/8f/P00745675_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/25/P00745709.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/25/P00745709_b1.jpg']"
https://www.mytheresa.com/int/en/men/gucci-double-g-leather-derby-shoes-black-p00737544,"['Men', 'Designers', 'Gucci', 'Shoes', 'Formal shoes', 'Derby']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/cf/P00737544.jpg,Gucci,Double G leather Derby shoes,€ 635,,,P00737544,"['UK_ 5 / EU 39', 'UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","These Derby shoes from Gucci are made from pure calf leather in a polished finish. Embellished with gold-toned Double G hardware, the lace-up design rests on classic block heels and has smooth leather soles.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/cf/P00737544_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/57/P00737619.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/57/P00737619_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/13/P00737668.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/13/P00737668_b1.jpg']"
https://www.mytheresa.com/int/en/men/balenciaga-x-adidas-triple-s-sneakers-black-p00765311,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/03/P00765311.jpg,Balenciaga,x Adidas Triple S sneakers,€ 995,,,P00765311,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Step out in style in these hybrid sneakers from the Balenciaga x Adidas collaboration. Presented in a label-signature chunky silhouette, the pair sits atop logo-embossed rubber soles and is detailed with a signature stripe motif.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/03/P00765311_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/30/P00765300.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/30/P00765300_b1.jpg']"
https://www.mytheresa.com/int/en/men/valentino-garavani-roman-stud-turtle-rubber-slippers-black-p00734275,"['Men', 'Designers', 'Valentino Garavani', 'Shoes', 'Slippers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/6e/P00734275.jpg,Valentino Garavani,Roman Stud Turtle rubber slippers,€ 379,,,P00734275,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']",The Roman Stud Turtle slippers are instantly recognizable as Valentino Garavani from the iconic maxi stud motif along the soles. The minimalist style has a rubber composition and molded soles to ensure ultimate comfort.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/6e/P00734275_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/33/P00689130.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/33/P00689130_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ce/P00675795.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ce/P00675795_b1.jpg']"
https://www.mytheresa.com/int/en/men/valentino-garavani-roman-stud-turtle-clogs-brown-p00734319,"['Men', 'Designers', 'Valentino Garavani', 'Shoes', 'Slippers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/00/P00734319.jpg,Valentino Garavani,Roman Stud Turtle clogs,€ 379,,,P00734319,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Italian-made with rubber soles and uppers, these clogs offer anatomically molded footbeds for added comfort. Valentino Garavani trims the design with signature Maxi Roman Studs for an instantly recognizable edge.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/00/P00734319_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d7/P00734294.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d7/P00734294_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b2/P00734282.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b2/P00734282_b1.jpg']"
https://www.mytheresa.com/int/en/men/visvim-lhamo-folk-suede-boots-brown-p00657686,"['Men', 'Designers', 'Visvim', 'Shoes', 'Boots', 'Lace up boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/aa/P00657686.jpg,Visvim,Lhamo Folk suede boots,€ 855,,10% off over €500,P00657686,"['US_ 8 / EU 41 - 42', 'US_ 8.5 / EU 42 - 42.5', 'US_ 9 / EU 42.5 - 43', 'US_ 9.5 / EU 43 - 44', 'US_ 10 / EU 44 - 44.5', 'US_ 10.5 / EU 44.5 - 45', 'US_ 11 / EU 45 - 45.5', 'US_ 12 / EU 45.5 - 46']",Visvim's Lhamo Folk boots are made from panels of German deer suede and set on Vibram rubber soles. Hand-stitched beads and tassel details add an artisanal touch to the contemporary style.,[]
https://www.mytheresa.com/int/en/men/valentino-garavani-stud-around-low-top-leather-sneakers-white-p00734325,"['Men', 'Designers', 'Valentino Garavani', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/d3/P00734325.jpg,Valentino Garavani,Stud Around low-top leather sneakers,€ 549,,,P00734325,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']",The stud around low-top sneakers from Valentino Garavani are made from nappa leather and feature molded stud detailing on the rubber soles and a single stud embellishment. 	â¨,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d3/P00734325_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d7/P00734294.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d7/P00734294_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b2/P00734282.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b2/P00734282_b1.jpg']"
https://www.mytheresa.com/int/en/men/alexander-mcqueen-oversized-iridescent-leather-sneakers-white-p00745738,"['Men', 'Designers', 'Alexander McQueen', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/9f/P00745738.jpg,Alexander McQueen,Oversized iridescent leather sneakers,€ 585,,,P00745738,"['EU_ 40 / EU 40', 'EU_ 40.5 / EU 40.5', 'EU_ 41 / EU 41', 'EU_ 41.5 / EU 41.5', 'EU_ 42 / EU 42', 'EU_ 42.5 / EU 42.5', 'EU_ 43 / EU 43', 'EU_ 43.5 / EU 43.5', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']","Defined by chunky rubber soles, Alexander McQueen's Oversized sneakers elevate the everyday with built-in wedges. Made from leather, this pair features iridescent detailing and logo branding on the heel tabs and tongues.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/9f/P00745738_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d7/P00745714.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d7/P00745714_b1.jpg']"
https://www.mytheresa.com/int/en/men/balenciaga-x-adidas-triple-s-sneakers-blue-p00767856,"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/25/P00767856.jpg,Balenciaga,x Adidas Triple S sneakers,€ 995,,,P00767856,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Step out in style in these hybrid sneakers from the Balenciaga x Adidas collaboration. Presented in a label-signature chunky silhouette, the pair sits atop logo-embossed rubber soles and is detailed with a signature stripe motif.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/25/P00767856_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/30/P00765300.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/30/P00765300_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/1b/P00765299.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/1b/P00765299_b1.jpg']"
https://www.mytheresa.com/int/en/men/visvim-fkt-nylon-sneakers-purple-p00707027,"['Men', 'Designers', 'Visvim', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/66/P00707027.jpg,Visvim,FKT nylon sneakers,€ 845,,10% off over €500,P00707027,"['US_ 8 / EU 41 - 42', 'US_ 9 / EU 42.5 - 43', 'US_ 10 / EU 44 - 44.5', 'US_ 11 / EU 45 - 45.5', 'US_ 12 / EU 45.5 - 46']","The FKT low-top sneakers from Visvim have nylon uppers accented with Italian suede trims. The use of cork insoles ensures cushioning and moisture absorption, while EVA midsoles will keep you light on your feet.",[]
https://www.mytheresa.com/int/en/men/visvim-fringed-suede-sneakers-brown-p00707030,"['Men', 'Designers', 'Visvim', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/68/P00707030.jpg,Visvim,Fringed suede sneakers,€ 795,,10% off over €500,P00707030,"['US_ 8 / EU 41 - 42', 'US_ 9 / EU 42.5 - 43', 'US_ 10 / EU 44 - 44.5', 'US_ 11 / EU 45 - 45.5', 'US_ 12 / EU 45.5 - 46']","These low-top sneakers from Visvim are distinguished by their fringed heel counters and hand-sewn moccasin stitching. Designed with cork insoles for superior cushioning, the lace-up design has Italian suede uppers and Vibram outsoles.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/68/P00707030_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c7/P00707101.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c7/P00707101_b1.jpg']"
https://www.mytheresa.com/int/en/men/visvim-moc-folk-leather-boots-black-p00707038,"['Men', 'Designers', 'Visvim', 'Shoes', 'Boots', 'Lace up boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/50/P00707038.jpg,Visvim,Moc-Folk leather boots,€ 985,,10% off over €500,P00707038,"['US_ 8 / EU 41 - 42', 'US_ 9 / EU 42.5 - 43', 'US_ 10 / EU 44 - 44.5', 'US_ 11 / EU 45 - 45.5', 'US_ 12 / EU 45.5 - 46']","The Moc-Folk boots from Visvim offer both style and versatility. Resting on Dainite rubber soles, these naturally dyed leather boots have cork insoles and Goodyear welt construction, and VibramÂ® outsoles.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/50/P00707038_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c7/P00707101.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c7/P00707101_b1.jpg']"
